id,age,work_experience,Honesty-Humility,Extraversion,Agreeableness,Conscientiousness,Integrity,Collegiality,Social_versatility,Development_orientation,Hireability,gender_1,gender_2,gender_3,gender_4,education_1,education_2,education_3,education_4,education_5,education_6,education_7
60abdc82ec2d1e548b986424,0.857142857142857,0.7843137254901961,3.4625,3.40625,3.86875,3.25,3.0,4.0,4.5,4.5,4.0,1,0,0,0,0,0,0,0,1,0,0
62c0e760fe5cc4964a774900,0.5714285714285714,0.5882352941176471,2.8875,3.19375,1.925,2.3875,2.6,2.3,2.2,2.2,1.8,1,0,0,0,0,0,1,0,0,0,0
5adef850eb60400001539109,0.1428571428571429,0.0196078431372549,2.73125,2.5,2.88125,2.95,4.1,3.5,3.8,3.8,3.6,1,0,0,0,0,0,1,0,0,0,0
6390a0e1aa5654301da0c865,0.7551020408163265,0.7843137254901961,2.575,3.183333333,2.3,3.1,2.5,2.5,2.0,2.5,2.0,0,1,0,0,0,1,0,0,0,0,0
571f8b7d936f5f0009c6d7c9,0.857142857142857,0.7843137254901961,3.1375,2.625,3.225,3.0,3.3,3.6,2.7,2.8,2.2,0,1,0,0,0,0,1,0,0,0,0
602bff07a6fada440d3c4f6b,0.653061224489796,0.5882352941176471,3.4125,3.2875,3.125,3.69375,3.5,3.1,2.8,3.3,2.5,1,0,0,0,0,0,1,0,0,0,0
5d6807f9778de5001a120d9a,0.40816326530612246,0.37254901960784315,3.65,3.125,3.24375,3.98125,3.7,3.5,2.8,3.4,3.1,1,0,0,0,0,0,0,1,0,0,0
58a1fe40ea3d11000170d9b9,0.26530612244897955,0.09803921568627451,3.74375,2.3,3.51875,3.7625,3.7,3.1,3.2,3.2,3.1,0,1,0,0,0,0,1,0,0,0,0
60d2d061fd054556769ca306,0.040816326530612235,0.0,3.85625,3.34375,2.775,2.50625,3.9,4.0,3.0,3.7,3.5,1,0,0,0,0,0,1,0,0,0,0
60ff4b84b52195c0b11131dd,0.2448979591836734,0.13725490196078433,2.7875,3.01875,3.24375,3.75,3.0,3.2,3.3,3.3,3.3,0,1,0,0,0,0,0,0,1,0,0
5fbd371dc57ae80a38ba00c2,0.30612244897959184,0.19607843137254902,3.608333333,3.416666667,3.716666667,3.558333333,3.5,4.0,3.7,3.5,3.0,1,0,0,0,0,0,0,1,0,0,0
5a95fee189de8200013eddd4,0.44897959183673464,0.39215686274509803,3.36875,2.8125,2.9125,2.89375,3.5,2.9,2.9,2.8,2.8,0,1,0,0,0,0,1,0,0,0,0
629a6460a0232815dab01a01,0.26530612244897955,0.13725490196078433,3.36875,3.075,3.44375,3.1625,2.9,3.1,2.9,3.1,2.9,0,1,0,0,0,0,0,1,0,0,0
5db5dacdb2d499000a8f4439,0.2857142857142857,0.2549019607843137,3.1625,3.11875,3.64375,3.0625,3.0,3.8,3.5,3.5,3.3,0,0,0,1,0,0,0,0,1,0,0
5dcf4136cf8e7e086ea019e4,0.7551020408163265,0.6078431372549019,3.8125,2.4,2.7625,2.7875,3.6,3.4,3.2,3.5,3.2,0,1,0,0,0,0,0,1,0,0,0
